date,exists,filename,version,revision,n_lpw_l2_files,status
2017-01-09,yes,mvn_lpw_l2_mrgscpot_20170109_v02_r08.cdf,2,8,3,ok
2017-01-10,yes,mvn_lpw_l2_mrgscpot_20170110_v02_r07.cdf,2,7,3,ok
2017-01-11,yes,mvn_lpw_l2_mrgscpot_20170111_v02_r07.cdf,2,7,3,ok
2017-01-12,yes,mvn_lpw_l2_mrgscpot_20170112_v02_r07.cdf,2,7,3,ok
2017-01-13,yes,mvn_lpw_l2_mrgscpot_20170113_v02_r02.cdf,2,2,7,ok
2017-01-14,yes,mvn_lpw_l2_mrgscpot_20170114_v02_r08.cdf,2,8,3,ok
2017-01-15,yes,mvn_lpw_l2_mrgscpot_20170115_v02_r08.cdf,2,8,3,ok
2017-01-16,yes,mvn_lpw_l2_mrgscpot_20170116_v02_r03.cdf,2,3,3,ok
2017-01-17,yes,mvn_lpw_l2_mrgscpot_20170117_v02_r07.cdf,2,7,3,ok
2017-01-18,yes,mvn_lpw_l2_mrgscpot_20170118_v02_r07.cdf,2,7,3,ok
2017-01-19,yes,mvn_lpw_l2_mrgscpot_20170119_v02_r07.cdf,2,7,3,ok
2017-01-20,yes,mvn_lpw_l2_mrgscpot_20170120_v02_r08.cdf,2,8,3,ok
2017-01-21,yes,mvn_lpw_l2_mrgscpot_20170121_v02_r07.cdf,2,7,3,ok
2017-01-22,yes,mvn_lpw_l2_mrgscpot_20170122_v02_r06.cdf,2,6,3,ok
2017-01-23,yes,mvn_lpw_l2_mrgscpot_20170123_v02_r07.cdf,2,7,3,ok
2017-01-24,yes,mvn_lpw_l2_mrgscpot_20170124_v02_r07.cdf,2,7,3,ok
2017-01-25,yes,mvn_lpw_l2_mrgscpot_20170125_v02_r05.cdf,2,5,3,ok
2017-01-26,yes,mvn_lpw_l2_mrgscpot_20170126_v02_r05.cdf,2,5,3,ok
2017-01-27,yes,mvn_lpw_l2_mrgscpot_20170127_v02_r06.cdf,2,6,3,ok
2017-01-28,yes,mvn_lpw_l2_mrgscpot_20170128_v02_r06.cdf,2,6,3,ok
2017-01-29,yes,mvn_lpw_l2_mrgscpot_20170129_v02_r05.cdf,2,5,3,ok
2017-01-30,yes,mvn_lpw_l2_mrgscpot_20170130_v02_r05.cdf,2,5,3,ok
2017-01-31,yes,mvn_lpw_l2_mrgscpot_20170131_v02_r02.cdf,2,2,3,ok
2017-02-01,yes,mvn_lpw_l2_mrgscpot_20170201_v02_r05.cdf,2,5,10,ok
2017-02-02,yes,mvn_lpw_l2_mrgscpot_20170202_v02_r07.cdf,2,7,3,ok
2017-02-03,yes,mvn_lpw_l2_mrgscpot_20170203_v02_r07.cdf,2,7,3,ok
2017-02-04,yes,mvn_lpw_l2_mrgscpot_20170204_v02_r07.cdf,2,7,3,ok
2017-02-05,yes,mvn_lpw_l2_mrgscpot_20170205_v02_r07.cdf,2,7,3,ok
2017-02-06,yes,mvn_lpw_l2_mrgscpot_20170206_v02_r07.cdf,2,7,3,ok
2017-02-07,yes,mvn_lpw_l2_mrgscpot_20170207_v02_r07.cdf,2,7,3,ok
2017-02-08,yes,mvn_lpw_l2_mrgscpot_20170208_v02_r05.cdf,2,5,9,ok
2017-02-09,yes,mvn_lpw_l2_mrgscpot_20170209_v02_r07.cdf,2,7,3,ok
2017-02-10,yes,mvn_lpw_l2_mrgscpot_20170210_v02_r07.cdf,2,7,3,ok
2017-02-11,yes,mvn_lpw_l2_mrgscpot_20170211_v02_r06.cdf,2,6,3,ok
2017-02-12,yes,mvn_lpw_l2_mrgscpot_20170212_v02_r06.cdf,2,6,3,ok
2017-02-13,yes,mvn_lpw_l2_mrgscpot_20170213_v02_r07.cdf,2,7,3,ok
2017-02-14,yes,mvn_lpw_l2_mrgscpot_20170214_v02_r07.cdf,2,7,3,ok
2017-02-15,yes,mvn_lpw_l2_mrgscpot_20170215_v02_r07.cdf,2,7,3,ok
2017-02-16,yes,mvn_lpw_l2_mrgscpot_20170216_v02_r07.cdf,2,7,3,ok
2017-02-17,yes,mvn_lpw_l2_mrgscpot_20170217_v02_r07.cdf,2,7,3,ok
2017-02-18,yes,mvn_lpw_l2_mrgscpot_20170218_v02_r07.cdf,2,7,3,ok
2017-02-19,yes,mvn_lpw_l2_mrgscpot_20170219_v02_r07.cdf,2,7,3,ok
2017-02-20,yes,mvn_lpw_l2_mrgscpot_20170220_v02_r07.cdf,2,7,3,ok
2017-02-21,yes,mvn_lpw_l2_mrgscpot_20170221_v02_r06.cdf,2,6,3,ok
2017-02-22,yes,mvn_lpw_l2_mrgscpot_20170222_v02_r06.cdf,2,6,3,ok
2017-02-23,yes,mvn_lpw_l2_mrgscpot_20170223_v02_r05.cdf,2,5,3,ok
2017-02-24,yes,mvn_lpw_l2_mrgscpot_20170224_v02_r05.cdf,2,5,3,ok
2017-02-25,yes,mvn_lpw_l2_mrgscpot_20170225_v02_r05.cdf,2,5,3,ok
2017-02-26,yes,mvn_lpw_l2_mrgscpot_20170226_v02_r05.cdf,2,5,3,ok
2017-02-27,yes,mvn_lpw_l2_mrgscpot_20170227_v02_r05.cdf,2,5,3,ok
2017-02-28,yes,mvn_lpw_l2_mrgscpot_20170228_v02_r05.cdf,2,5,10,ok
2017-03-01,yes,mvn_lpw_l2_mrgscpot_20170301_v02_r07.cdf,2,7,3,ok
2017-03-02,yes,mvn_lpw_l2_mrgscpot_20170302_v02_r06.cdf,2,6,3,ok
2017-03-03,yes,mvn_lpw_l2_mrgscpot_20170303_v02_r06.cdf,2,6,3,ok
2017-03-04,yes,mvn_lpw_l2_mrgscpot_20170304_v02_r06.cdf,2,6,3,ok
2017-03-05,yes,mvn_lpw_l2_mrgscpot_20170305_v02_r06.cdf,2,6,3,ok
2017-03-06,yes,mvn_lpw_l2_mrgscpot_20170306_v02_r06.cdf,2,6,3,ok
2017-03-07,yes,mvn_lpw_l2_mrgscpot_20170307_v02_r06.cdf,2,6,3,ok
2017-03-08,yes,mvn_lpw_l2_mrgscpot_20170308_v02_r06.cdf,2,6,3,ok
2017-03-09,yes,mvn_lpw_l2_mrgscpot_20170309_v02_r06.cdf,2,6,7,ok
2017-03-10,yes,mvn_lpw_l2_mrgscpot_20170310_v02_r06.cdf,2,6,3,ok
2017-03-11,yes,mvn_lpw_l2_mrgscpot_20170311_v02_r06.cdf,2,6,3,ok
2017-03-12,yes,mvn_lpw_l2_mrgscpot_20170312_v02_r06.cdf,2,6,3,ok
2017-03-13,yes,mvn_lpw_l2_mrgscpot_20170313_v02_r06.cdf,2,6,3,ok
2017-03-14,yes,mvn_lpw_l2_mrgscpot_20170314_v02_r06.cdf,2,6,3,ok
2017-03-15,yes,mvn_lpw_l2_mrgscpot_20170315_v02_r06.cdf,2,6,3,ok
2017-03-16,yes,mvn_lpw_l2_mrgscpot_20170316_v02_r06.cdf,2,6,3,ok
2017-03-17,yes,mvn_lpw_l2_mrgscpot_20170317_v02_r06.cdf,2,6,3,ok
2017-03-18,yes,mvn_lpw_l2_mrgscpot_20170318_v02_r06.cdf,2,6,3,ok
2017-03-19,yes,mvn_lpw_l2_mrgscpot_20170319_v02_r06.cdf,2,6,3,ok
2017-03-20,yes,mvn_lpw_l2_mrgscpot_20170320_v02_r06.cdf,2,6,3,ok
2017-03-21,yes,mvn_lpw_l2_mrgscpot_20170321_v02_r02.cdf,2,2,3,ok
2017-03-22,yes,mvn_lpw_l2_mrgscpot_20170322_v02_r05.cdf,2,5,10,ok
2017-03-23,yes,mvn_lpw_l2_mrgscpot_20170323_v02_r05.cdf,2,5,3,ok
2017-03-24,yes,mvn_lpw_l2_mrgscpot_20170324_v02_r05.cdf,2,5,7,ok
2017-03-25,yes,mvn_lpw_l2_mrgscpot_20170325_v02_r05.cdf,2,5,3,ok
2017-03-26,yes,mvn_lpw_l2_mrgscpot_20170326_v02_r05.cdf,2,5,3,ok
2017-03-27,yes,mvn_lpw_l2_mrgscpot_20170327_v02_r05.cdf,2,5,3,ok
2017-03-28,yes,mvn_lpw_l2_mrgscpot_20170328_v02_r05.cdf,2,5,3,ok
2017-03-29,yes,mvn_lpw_l2_mrgscpot_20170329_v02_r05.cdf,2,5,3,ok
2017-03-30,yes,mvn_lpw_l2_mrgscpot_20170330_v02_r04.cdf,2,4,3,ok
2017-03-31,yes,mvn_lpw_l2_mrgscpot_20170331_v02_r04.cdf,2,4,3,ok
2017-04-01,yes,mvn_lpw_l2_mrgscpot_20170401_v02_r04.cdf,2,4,10,ok
2017-04-02,yes,mvn_lpw_l2_mrgscpot_20170402_v02_r04.cdf,2,4,3,ok
2017-04-03,yes,mvn_lpw_l2_mrgscpot_20170403_v02_r04.cdf,2,4,3,ok
2017-04-04,yes,mvn_lpw_l2_mrgscpot_20170404_v02_r04.cdf,2,4,3,ok
2017-04-05,yes,mvn_lpw_l2_mrgscpot_20170405_v02_r04.cdf,2,4,3,ok
2017-04-06,yes,mvn_lpw_l2_mrgscpot_20170406_v02_r03.cdf,2,3,9,ok
2017-04-07,yes,mvn_lpw_l2_mrgscpot_20170407_v02_r04.cdf,2,4,3,ok
2017-04-08,yes,mvn_lpw_l2_mrgscpot_20170408_v02_r04.cdf,2,4,3,ok
2017-04-09,yes,mvn_lpw_l2_mrgscpot_20170409_v02_r04.cdf,2,4,3,ok
2017-04-10,yes,mvn_lpw_l2_mrgscpot_20170410_v02_r04.cdf,2,4,3,ok
2017-04-11,yes,mvn_lpw_l2_mrgscpot_20170411_v02_r04.cdf,2,4,3,ok
2017-04-12,yes,mvn_lpw_l2_mrgscpot_20170412_v02_r04.cdf,2,4,3,ok
2017-04-13,yes,mvn_lpw_l2_mrgscpot_20170413_v02_r04.cdf,2,4,3,ok
2017-04-14,yes,mvn_lpw_l2_mrgscpot_20170414_v02_r04.cdf,2,4,3,ok
2017-04-15,yes,mvn_lpw_l2_mrgscpot_20170415_v02_r04.cdf,2,4,3,ok
2017-04-16,yes,mvn_lpw_l2_mrgscpot_20170416_v02_r04.cdf,2,4,3,ok
2017-04-17,yes,mvn_lpw_l2_mrgscpot_20170417_v02_r04.cdf,2,4,3,ok
2017-04-18,yes,mvn_lpw_l2_mrgscpot_20170418_v02_r04.cdf,2,4,3,ok
2017-04-19,yes,mvn_lpw_l2_mrgscpot_20170419_v02_r04.cdf,2,4,3,ok
2017-04-20,yes,mvn_lpw_l2_mrgscpot_20170420_v02_r04.cdf,2,4,3,ok
2017-04-21,yes,mvn_lpw_l2_mrgscpot_20170421_v02_r03.cdf,2,3,9,ok
2017-04-22,yes,mvn_lpw_l2_mrgscpot_20170422_v02_r04.cdf,2,4,3,ok
2017-04-23,yes,mvn_lpw_l2_mrgscpot_20170423_v02_r03.cdf,2,3,3,ok
2017-04-24,yes,mvn_lpw_l2_mrgscpot_20170424_v02_r04.cdf,2,4,3,ok
2017-04-25,yes,mvn_lpw_l2_mrgscpot_20170425_v02_r04.cdf,2,4,3,ok
2017-04-26,yes,mvn_lpw_l2_mrgscpot_20170426_v02_r03.cdf,2,3,3,ok
2017-04-27,yes,mvn_lpw_l2_mrgscpot_20170427_v02_r03.cdf,2,3,3,ok
2017-04-28,yes,mvn_lpw_l2_mrgscpot_20170428_v02_r03.cdf,2,3,3,ok
2017-04-29,yes,mvn_lpw_l2_mrgscpot_20170429_v02_r03.cdf,2,3,3,ok
2017-04-30,yes,mvn_lpw_l2_mrgscpot_20170430_v02_r03.cdf,2,3,3,ok
2017-05-01,yes,mvn_lpw_l2_mrgscpot_20170501_v02_r03.cdf,2,3,10,ok
2017-05-02,yes,mvn_lpw_l2_mrgscpot_20170502_v02_r03.cdf,2,3,3,ok
2017-05-03,yes,mvn_lpw_l2_mrgscpot_20170503_v02_r03.cdf,2,3,3,ok
2017-05-04,yes,mvn_lpw_l2_mrgscpot_20170504_v02_r03.cdf,2,3,9,ok
2017-05-05,yes,mvn_lpw_l2_mrgscpot_20170505_v02_r03.cdf,2,3,3,ok
2017-05-06,yes,mvn_lpw_l2_mrgscpot_20170506_v02_r03.cdf,2,3,3,ok
2017-05-07,yes,mvn_lpw_l2_mrgscpot_20170507_v02_r03.cdf,2,3,3,ok
2017-05-08,yes,mvn_lpw_l2_mrgscpot_20170508_v02_r03.cdf,2,3,3,ok
2017-05-09,yes,mvn_lpw_l2_mrgscpot_20170509_v02_r03.cdf,2,3,3,ok
2017-05-10,yes,mvn_lpw_l2_mrgscpot_20170510_v02_r03.cdf,2,3,3,ok
2017-05-11,yes,mvn_lpw_l2_mrgscpot_20170511_v02_r03.cdf,2,3,3,ok
2017-05-12,yes,mvn_lpw_l2_mrgscpot_20170512_v02_r03.cdf,2,3,3,ok
2017-05-13,yes,mvn_lpw_l2_mrgscpot_20170513_v02_r03.cdf,2,3,3,ok
2017-05-14,yes,mvn_lpw_l2_mrgscpot_20170514_v02_r03.cdf,2,3,3,ok
2017-05-15,yes,mvn_lpw_l2_mrgscpot_20170515_v02_r04.cdf,2,4,3,ok
2017-05-16,yes,mvn_lpw_l2_mrgscpot_20170516_v02_r04.cdf,2,4,3,ok
2017-05-17,yes,mvn_lpw_l2_mrgscpot_20170517_v02_r04.cdf,2,4,3,ok
2017-05-18,yes,mvn_lpw_l2_mrgscpot_20170518_v02_r04.cdf,2,4,9,ok
2017-05-19,yes,mvn_lpw_l2_mrgscpot_20170519_v02_r04.cdf,2,4,3,ok
2017-05-20,yes,mvn_lpw_l2_mrgscpot_20170520_v02_r04.cdf,2,4,3,ok
2017-05-21,yes,mvn_lpw_l2_mrgscpot_20170521_v02_r04.cdf,2,4,3,ok
2017-05-22,yes,mvn_lpw_l2_mrgscpot_20170522_v02_r03.cdf,2,3,3,ok
2017-05-23,yes,mvn_lpw_l2_mrgscpot_20170523_v02_r03.cdf,2,3,3,ok
2017-05-24,yes,mvn_lpw_l2_mrgscpot_20170524_v02_r03.cdf,2,3,3,ok
2017-05-25,yes,mvn_lpw_l2_mrgscpot_20170525_v02_r03.cdf,2,3,3,ok
2017-05-26,yes,mvn_lpw_l2_mrgscpot_20170526_v02_r03.cdf,2,3,3,ok
2017-05-27,yes,mvn_lpw_l2_mrgscpot_20170527_v02_r03.cdf,2,3,3,ok
2017-05-28,yes,mvn_lpw_l2_mrgscpot_20170528_v02_r03.cdf,2,3,3,ok
2017-05-29,yes,mvn_lpw_l2_mrgscpot_20170529_v02_r03.cdf,2,3,3,ok
2017-05-30,yes,mvn_lpw_l2_mrgscpot_20170530_v02_r03.cdf,2,3,3,ok
2017-05-31,yes,mvn_lpw_l2_mrgscpot_20170531_v02_r03.cdf,2,3,3,ok
2017-06-01,yes,mvn_lpw_l2_mrgscpot_20170601_v02_r03.cdf,2,3,10,ok
2017-06-02,yes,mvn_lpw_l2_mrgscpot_20170602_v02_r03.cdf,2,3,9,ok
2017-06-03,yes,mvn_lpw_l2_mrgscpot_20170603_v02_r03.cdf,2,3,3,ok
2017-06-04,yes,mvn_lpw_l2_mrgscpot_20170604_v02_r03.cdf,2,3,3,ok
2017-06-05,yes,mvn_lpw_l2_mrgscpot_20170605_v02_r03.cdf,2,3,3,ok
2017-06-06,yes,mvn_lpw_l2_mrgscpot_20170606_v02_r02.cdf,2,2,3,ok
2017-06-07,yes,mvn_lpw_l2_mrgscpot_20170607_v02_r03.cdf,2,3,3,ok
2017-06-08,yes,mvn_lpw_l2_mrgscpot_20170608_v02_r03.cdf,2,3,3,ok
2017-06-09,yes,mvn_lpw_l2_mrgscpot_20170609_v02_r03.cdf,2,3,3,ok
2017-06-10,yes,mvn_lpw_l2_mrgscpot_20170610_v02_r03.cdf,2,3,3,ok
2017-06-11,yes,mvn_lpw_l2_mrgscpot_20170611_v02_r03.cdf,2,3,3,ok
2017-06-12,yes,mvn_lpw_l2_mrgscpot_20170612_v02_r03.cdf,2,3,3,ok
2017-06-13,yes,mvn_lpw_l2_mrgscpot_20170613_v02_r03.cdf,2,3,3,ok
2017-06-14,yes,mvn_lpw_l2_mrgscpot_20170614_v02_r03.cdf,2,3,3,ok
2017-06-15,yes,mvn_lpw_l2_mrgscpot_20170615_v02_r03.cdf,2,3,3,ok
2017-06-16,yes,mvn_lpw_l2_mrgscpot_20170616_v02_r03.cdf,2,3,9,ok
2017-06-17,yes,mvn_lpw_l2_mrgscpot_20170617_v02_r03.cdf,2,3,3,ok
2017-06-18,yes,mvn_lpw_l2_mrgscpot_20170618_v02_r03.cdf,2,3,3,ok
2017-06-19,yes,mvn_lpw_l2_mrgscpot_20170619_v02_r03.cdf,2,3,3,ok
2017-06-20,yes,mvn_lpw_l2_mrgscpot_20170620_v02_r03.cdf,2,3,3,ok
2017-06-21,yes,mvn_lpw_l2_mrgscpot_20170621_v02_r03.cdf,2,3,3,ok
2017-06-22,yes,mvn_lpw_l2_mrgscpot_20170622_v02_r03.cdf,2,3,3,ok
2017-06-23,yes,mvn_lpw_l2_mrgscpot_20170623_v02_r03.cdf,2,3,3,ok
2017-06-24,yes,mvn_lpw_l2_mrgscpot_20170624_v02_r03.cdf,2,3,3,ok
2017-06-25,yes,mvn_lpw_l2_mrgscpot_20170625_v02_r03.cdf,2,3,3,ok
2017-06-26,yes,mvn_lpw_l2_mrgscpot_20170626_v02_r03.cdf,2,3,3,ok
2017-06-27,yes,mvn_lpw_l2_mrgscpot_20170627_v02_r03.cdf,2,3,3,ok
2017-06-28,yes,mvn_lpw_l2_mrgscpot_20170628_v02_r03.cdf,2,3,3,ok
2017-06-29,yes,mvn_lpw_l2_mrgscpot_20170629_v02_r03.cdf,2,3,9,ok
2017-06-30,yes,mvn_lpw_l2_mrgscpot_20170630_v02_r03.cdf,2,3,3,ok
2017-07-01,yes,mvn_lpw_l2_mrgscpot_20170701_v02_r04.cdf,2,4,10,ok
2017-07-02,yes,mvn_lpw_l2_mrgscpot_20170702_v02_r04.cdf,2,4,3,ok
2017-07-03,yes,mvn_lpw_l2_mrgscpot_20170703_v02_r03.cdf,2,3,3,ok
2017-07-04,yes,mvn_lpw_l2_mrgscpot_20170704_v02_r03.cdf,2,3,3,ok
2017-07-05,yes,mvn_lpw_l2_mrgscpot_20170705_v02_r03.cdf,2,3,3,ok
2017-07-06,yes,mvn_lpw_l2_mrgscpot_20170706_v02_r03.cdf,2,3,3,ok
2017-07-07,yes,mvn_lpw_l2_mrgscpot_20170707_v02_r03.cdf,2,3,3,ok
2017-07-08,yes,mvn_lpw_l2_mrgscpot_20170708_v02_r03.cdf,2,3,3,ok
2017-07-09,yes,mvn_lpw_l2_mrgscpot_20170709_v02_r03.cdf,2,3,3,ok
2017-07-10,yes,mvn_lpw_l2_mrgscpot_20170710_v02_r04.cdf,2,4,3,ok
2017-07-11,yes,mvn_lpw_l2_mrgscpot_20170711_v02_r04.cdf,2,4,3,ok
2017-07-12,yes,mvn_lpw_l2_mrgscpot_20170712_v02_r04.cdf,2,4,3,ok
2017-07-13,yes,mvn_lpw_l2_mrgscpot_20170713_v02_r04.cdf,2,4,9,ok
2017-07-14,yes,mvn_lpw_l2_mrgscpot_20170714_v02_r04.cdf,2,4,3,ok
2017-07-15,yes,mvn_lpw_l2_mrgscpot_20170715_v02_r04.cdf,2,4,3,ok
2017-07-16,yes,mvn_lpw_l2_mrgscpot_20170716_v02_r04.cdf,2,4,3,ok
2017-07-17,yes,mvn_lpw_l2_mrgscpot_20170717_v02_r04.cdf,2,4,3,ok
2017-07-18,yes,mvn_lpw_l2_mrgscpot_20170718_v02_r04.cdf,2,4,3,ok
2017-07-19,yes,mvn_lpw_l2_mrgscpot_20170719_v02_r04.cdf,2,4,3,ok
2017-07-20,yes,mvn_lpw_l2_mrgscpot_20170720_v02_r03.cdf,2,3,3,ok
2017-07-21,yes,mvn_lpw_l2_mrgscpot_20170721_v02_r04.cdf,2,4,3,ok
2017-07-22,yes,mvn_lpw_l2_mrgscpot_20170722_v02_r04.cdf,2,4,3,ok
2017-07-23,yes,mvn_lpw_l2_mrgscpot_20170723_v02_r04.cdf,2,4,3,ok
2017-07-24,yes,mvn_lpw_l2_mrgscpot_20170724_v02_r04.cdf,2,4,3,ok
2017-07-25,yes,mvn_lpw_l2_mrgscpot_20170725_v02_r03.cdf,2,3,3,ok
2017-07-26,yes,mvn_lpw_l2_mrgscpot_20170726_v02_r03.cdf,2,3,3,ok
2017-07-27,yes,mvn_lpw_l2_mrgscpot_20170727_v02_r03.cdf,2,3,3,ok
2017-07-28,yes,mvn_lpw_l2_mrgscpot_20170728_v02_r03.cdf,2,3,3,ok
2017-07-29,yes,mvn_lpw_l2_mrgscpot_20170729_v02_r03.cdf,2,3,3,ok
2017-07-30,yes,mvn_lpw_l2_mrgscpot_20170730_v02_r03.cdf,2,3,3,ok
2017-07-31,yes,mvn_lpw_l2_mrgscpot_20170731_v02_r03.cdf,2,3,3,ok
2017-08-01,yes,mvn_lpw_l2_mrgscpot_20170801_v02_r04.cdf,2,4,3,ok
2017-08-02,yes,mvn_lpw_l2_mrgscpot_20170802_v02_r04.cdf,2,4,3,ok
2017-08-03,yes,mvn_lpw_l2_mrgscpot_20170803_v02_r04.cdf,2,4,3,ok
2017-08-04,yes,mvn_lpw_l2_mrgscpot_20170804_v02_r04.cdf,2,4,3,ok
2017-08-05,yes,mvn_lpw_l2_mrgscpot_20170805_v02_r04.cdf,2,4,3,ok
2017-08-06,yes,mvn_lpw_l2_mrgscpot_20170806_v02_r04.cdf,2,4,3,ok
2017-08-07,yes,mvn_lpw_l2_mrgscpot_20170807_v02_r05.cdf,2,5,3,ok
2017-08-08,yes,mvn_lpw_l2_mrgscpot_20170808_v02_r05.cdf,2,5,3,ok
2017-08-09,yes,mvn_lpw_l2_mrgscpot_20170809_v02_r04.cdf,2,4,10,ok
2017-08-10,yes,mvn_lpw_l2_mrgscpot_20170810_v02_r03.cdf,2,3,9,ok
2017-08-11,yes,mvn_lpw_l2_mrgscpot_20170811_v02_r03.cdf,2,3,3,ok
2017-08-12,yes,mvn_lpw_l2_mrgscpot_20170812_v02_r03.cdf,2,3,3,ok
2017-08-13,yes,mvn_lpw_l2_mrgscpot_20170813_v02_r03.cdf,2,3,3,ok
2017-08-14,yes,mvn_lpw_l2_mrgscpot_20170814_v02_r05.cdf,2,5,3,ok
2017-08-15,yes,mvn_lpw_l2_mrgscpot_20170815_v02_r04.cdf,2,4,3,ok
2017-08-16,yes,mvn_lpw_l2_mrgscpot_20170816_v02_r05.cdf,2,5,3,ok
2017-08-17,yes,mvn_lpw_l2_mrgscpot_20170817_v02_r04.cdf,2,4,3,ok
2017-08-18,yes,mvn_lpw_l2_mrgscpot_20170818_v02_r04.cdf,2,4,3,ok
2017-08-19,yes,mvn_lpw_l2_mrgscpot_20170819_v02_r04.cdf,2,4,3,ok
2017-08-20,yes,mvn_lpw_l2_mrgscpot_20170820_v02_r03.cdf,2,3,3,ok
2017-08-21,yes,mvn_lpw_l2_mrgscpot_20170821_v02_r03.cdf,2,3,3,ok
2017-08-22,yes,mvn_lpw_l2_mrgscpot_20170822_v02_r02.cdf,2,2,3,ok
2017-08-23,yes,mvn_lpw_l2_mrgscpot_20170823_v02_r02.cdf,2,2,3,ok
2017-08-24,yes,mvn_lpw_l2_mrgscpot_20170824_v02_r02.cdf,2,2,3,ok
2017-08-25,yes,mvn_lpw_l2_mrgscpot_20170825_v02_r02.cdf,2,2,10,ok
2017-08-26,yes,mvn_lpw_l2_mrgscpot_20170826_v02_r03.cdf,2,3,3,ok
2017-08-27,yes,mvn_lpw_l2_mrgscpot_20170827_v02_r03.cdf,2,3,3,ok
2017-08-28,yes,mvn_lpw_l2_mrgscpot_20170828_v02_r02.cdf,2,2,3,ok
2017-08-29,yes,mvn_lpw_l2_mrgscpot_20170829_v02_r02.cdf,2,2,3,ok
2017-08-30,yes,mvn_lpw_l2_mrgscpot_20170830_v02_r02.cdf,2,2,3,ok
2017-08-31,yes,mvn_lpw_l2_mrgscpot_20170831_v02_r02.cdf,2,2,9,ok
2017-09-01,yes,mvn_lpw_l2_mrgscpot_20170901_v02_r03.cdf,2,3,10,ok
2017-09-02,yes,mvn_lpw_l2_mrgscpot_20170902_v02_r03.cdf,2,3,3,ok
2017-09-03,yes,mvn_lpw_l2_mrgscpot_20170903_v02_r03.cdf,2,3,3,ok
2017-09-04,yes,mvn_lpw_l2_mrgscpot_20170904_v02_r03.cdf,2,3,3,ok
2017-09-05,yes,mvn_lpw_l2_mrgscpot_20170905_v02_r03.cdf,2,3,3,ok
2017-09-06,yes,mvn_lpw_l2_mrgscpot_20170906_v02_r03.cdf,2,3,3,ok
2017-09-07,yes,mvn_lpw_l2_mrgscpot_20170907_v02_r03.cdf,2,3,3,ok
2017-09-08,yes,mvn_lpw_l2_mrgscpot_20170908_v02_r03.cdf,2,3,3,ok
2017-09-09,yes,mvn_lpw_l2_mrgscpot_20170909_v02_r03.cdf,2,3,3,ok
2017-09-10,yes,mvn_lpw_l2_mrgscpot_20170910_v02_r03.cdf,2,3,3,ok
2017-09-11,yes,mvn_lpw_l2_mrgscpot_20170911_v02_r03.cdf,2,3,3,ok
2017-09-12,yes,mvn_lpw_l2_mrgscpot_20170912_v02_r03.cdf,2,3,3,ok
2017-09-13,yes,mvn_lpw_l2_mrgscpot_20170913_v02_r03.cdf,2,3,3,ok
2017-09-14,yes,mvn_lpw_l2_mrgscpot_20170914_v02_r03.cdf,2,3,3,ok
2017-09-15,yes,mvn_lpw_l2_mrgscpot_20170915_v02_r03.cdf,2,3,9,ok
2017-09-16,yes,mvn_lpw_l2_mrgscpot_20170916_v02_r03.cdf,2,3,3,ok
2017-09-17,yes,mvn_lpw_l2_mrgscpot_20170917_v02_r03.cdf,2,3,3,ok
2017-09-18,yes,mvn_lpw_l2_mrgscpot_20170918_v02_r03.cdf,2,3,3,ok
2017-09-19,yes,mvn_lpw_l2_mrgscpot_20170919_v02_r03.cdf,2,3,3,ok
2017-09-20,yes,mvn_lpw_l2_mrgscpot_20170920_v02_r03.cdf,2,3,3,ok
2017-09-21,yes,mvn_lpw_l2_mrgscpot_20170921_v02_r03.cdf,2,3,3,ok
2017-09-22,yes,mvn_lpw_l2_mrgscpot_20170922_v02_r03.cdf,2,3,3,ok
2017-09-23,yes,mvn_lpw_l2_mrgscpot_20170923_v02_r03.cdf,2,3,3,ok
2017-09-24,yes,mvn_lpw_l2_mrgscpot_20170924_v02_r03.cdf,2,3,3,ok
2017-09-25,yes,mvn_lpw_l2_mrgscpot_20170925_v02_r03.cdf,2,3,3,ok
2017-09-26,yes,mvn_lpw_l2_mrgscpot_20170926_v02_r03.cdf,2,3,3,ok
2017-09-27,yes,mvn_lpw_l2_mrgscpot_20170927_v02_r03.cdf,2,3,3,ok
2017-09-28,yes,mvn_lpw_l2_mrgscpot_20170928_v02_r03.cdf,2,3,9,ok
2017-09-29,yes,mvn_lpw_l2_mrgscpot_20170929_v02_r03.cdf,2,3,3,ok
2017-09-30,yes,mvn_lpw_l2_mrgscpot_20170930_v02_r03.cdf,2,3,3,ok
2017-10-01,yes,mvn_lpw_l2_mrgscpot_20171001_v02_r03.cdf,2,3,10,ok
2017-10-02,yes,mvn_lpw_l2_mrgscpot_20171002_v02_r03.cdf,2,3,3,ok
2017-10-03,yes,mvn_lpw_l2_mrgscpot_20171003_v02_r03.cdf,2,3,3,ok
2017-10-04,yes,mvn_lpw_l2_mrgscpot_20171004_v02_r03.cdf,2,3,3,ok
2017-10-05,yes,mvn_lpw_l2_mrgscpot_20171005_v02_r03.cdf,2,3,3,ok
2017-10-06,yes,mvn_lpw_l2_mrgscpot_20171006_v02_r03.cdf,2,3,3,ok
2017-10-07,yes,mvn_lpw_l2_mrgscpot_20171007_v02_r03.cdf,2,3,3,ok
2017-10-08,yes,mvn_lpw_l2_mrgscpot_20171008_v02_r03.cdf,2,3,3,ok
2017-10-09,yes,mvn_lpw_l2_mrgscpot_20171009_v02_r03.cdf,2,3,3,ok
